id	filename	md5	size	state
8529a567-1946-411f-9361-d3356402dc54	36510044-fbb9-40dc-bce9-edfb2673a648.FPKM.txt.gz	6490d97c01c9aa53e055c07d839e159a	502025	released
c828bee5-c157-472e-a6dd-37be0ac3fc8e	ea237009-dee2-42a0-aa54-9ac165e9aa26.FPKM.txt.gz	89d9bdaf6e8fa598b9ec1b053ffd98a3	505713	released
c68b4da8-9726-4e0f-b73b-2c7b66657cd7	8ad07d37-fdcb-4396-ab8f-42915d6fd2f8.FPKM.txt.gz	1f467fc5ad3591e27cf8916a52f1d1c9	519189	released
dd099ee8-4c4e-4dd7-af28-52bfe0e0f6fc	6e2123ba-f414-492b-b3ea-76cdb8b49da7.FPKM.txt.gz	b1a541b75d6359c07a9966ed362829d4	562767	released
3ec600f5-76ff-426c-94f4-9a29756d1b69	577b8ba8-29d6-4687-ad78-bb2d21ce6d40.FPKM.txt.gz	f4bad42c680ad910c5fab9a718a09c8d	536702	released
3090fbe4-4f41-4b87-a488-b4fafbcf5ec7	2f472f0e-99d7-4e14-b488-964bf8c02faf.FPKM.txt.gz	d8b3373104d0180670fd509c9d0683c1	525015	released
287540f3-f1d5-4d46-8d8d-95f0ba8939c5	b1dc114e-a2f2-4da7-8fda-ef83339eaaea.FPKM.txt.gz	b019e6e21f2f82a3620a733202f65c9a	520454	released
63150d39-6741-46dd-9af4-875e78400f4b	44925f20-dad5-40de-99b6-e8164abe94ed.FPKM.txt.gz	fb1631b2e3f793400b2fbe7a00fbd483	534868	released
3728ff02-bd6c-46c2-b16f-20355f54a9c5	e9d0a954-7b2d-42c1-a2e1-799a289cc5af.FPKM.txt.gz	d38dbd60d748fa2ca583057a329d38b6	513154	released
6cd21ef3-d1f1-49d0-a950-85b4aaf7628c	ace931f9-743c-4699-9198-2a93bf20b6aa.FPKM.txt.gz	2b990b812c19548378b3be906c18f702	563925	released
a363a566-ad11-44b8-91f0-3cc6aebe6b0d	495fe6cb-7649-4434-98cd-214f1b842907.FPKM.txt.gz	35422c3facf8f86e331adf8494f9a3fb	547162	released
f50f2f1c-ca85-4cd1-bff9-b9b218d14db4	f426d6b8-5010-471c-aa9c-253269f6bc03.FPKM.txt.gz	bcd7e9a0bfb380bbc8ab7504a8a807ec	524847	released
71caabbe-c551-4ccc-8696-5c01aabc1ba8	01ae4201-f15c-4790-a7ea-41290808c5fa.FPKM.txt.gz	e8c93aec98e02fe005982fe649886d28	513167	released
6b2e3689-7b3f-46e3-aa43-7e5eec010727	0ca1e770-a584-4090-95fa-9c0a3ad4bc16.FPKM.txt.gz	4c2de43bc3ef31246b6d950af85603a7	469216	released
d84ff439-badf-40c0-8405-d3276a10b7f0	11399f33-d231-4ce6-9b3f-319a3b16c000.FPKM.txt.gz	6d629204d4325735b97f9ddd074204de	508252	released
7daf5159-a1a3-404d-be15-9c7c765dd916	f58dd09b-3d4d-4608-a88a-b2a0c92410c6.FPKM.txt.gz	3d4b502d2eab5126a9e67e5e580bc04f	523587	released
422759aa-9f4c-43fd-9f42-3bc4526316f0	0aae8953-d198-4e4e-a44e-b2eaad25b85d.FPKM.txt.gz	1cda1fe4e284dfdb9b658eaa1b3f895c	515725	released
4abd36f1-fa95-48dc-9723-96800ef9aad0	a82ab02e-4894-43f3-adf3-8a9faebee4e3.FPKM.txt.gz	40f186b1a5c2289462395fb2f3a09bea	485431	released
0e50a804-a949-44df-b519-9da0f3825a44	7bbdacff-8a0a-4575-9386-1a50428ca266.FPKM.txt.gz	4f9f425406a619077a14d4ab78db4098	496798	released
62199f45-d14d-4c08-8650-a45bc169b9f9	590db39a-029c-4f4b-9bcd-aec5d18580db.FPKM.txt.gz	db30e231bc93bc5e2e1de914234c6296	514119	released
e242eb86-b8b4-4b9b-acca-3ec4f80097a1	2879c545-184a-4e1e-b476-b824e2121389.FPKM.txt.gz	962dd71a8de18b9063148eb34cf8f993	557958	released
362141c2-c327-4ef1-97e3-50e2d7200053	ef5f4ebe-6b9e-4cc7-985c-e54a286a1f06.FPKM.txt.gz	d66c5e54f1a91eab18213badfd73c302	503098	released
c9c93256-5726-47a8-9b7e-c64f82899a68	1d683af7-3492-4250-8347-8e285676c83d.FPKM.txt.gz	81bcf289764de03877b1a760131e182b	506113	released
aa1398ea-4d23-4825-94a8-192aec33b354	810d7c7d-1e04-4eae-8ae1-049dc111e255.FPKM.txt.gz	ce488686e9906a028d48f24504b864ad	561819	released
5d016a70-a8d4-452d-a070-548712276ad3	d1f3d549-92e1-4905-9a0c-9551fd12b6fa.FPKM.txt.gz	d36f60b893819194cd721c9822bc8b6d	301018	released
40cd19a9-ddff-454f-8119-076e779509e0	fd9339b0-8a5d-4ac1-bfca-5c2cd3b7b9f2.FPKM.txt.gz	765a8f4893ebf004d74913e52a384ce4	303016	released
406eaebb-a662-4d80-be5b-c68f7e0f9997	b1d6bdf1-9b97-4375-b443-5e460fb4a01a.FPKM.txt.gz	6f861faeef73de97059714a1bce6142d	296505	released
e39afce7-b726-4d53-9d39-ceb7d8acfb3e	44449d60-d9f6-4a0c-9728-d595f4fcaf68.FPKM.txt.gz	afa3d9091ec0d103213ecf76b77be551	312733	released
65ac2bc5-83c7-4ec1-a609-13574a164153	e4136eec-5645-4e72-a526-380bbe1242a2.FPKM.txt.gz	cd390b9c6bda04daf6de4693df7166eb	528112	released
df24ff50-dc6d-4751-82bd-7c32df1f522e	16b0362f-9205-49dc-9e9e-8ec7a0ffcf88.FPKM.txt.gz	480dc26417f0999fdbdb858ec58bfa7c	515960	released
693ecf1a-6120-48bd-93ae-45d39409048b	756f4bf6-333d-4708-a17d-8b4857c46dd1.FPKM.txt.gz	bac106d164ef2b0f78aaf958a8640c73	507536	released
d4e1290e-d993-4a3b-b210-427e4d8a7fe7	f5b81927-264c-46a0-a114-deb5f773a494.FPKM.txt.gz	5906b986fa1d98e3349944f05b2c1dc9	311617	released
